Name,cls
C1CCC(C1)[C@H](C2=CC=CC=N2)NC(=O)C3=CC4=C(C=C3)NN=C4C5=CC=C(C=C5)N6[C@H]7CC[C@H]6CC(C7)O,1
COC1=C2C=C(C=N1)C3=CC4=C(C5=CN=CC(=C5)CNC(=O)C6=CC(=CC=C6)S(=O)(=O)N2)N=CN=C4S3,1
CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC=C2)OC)C#CC3=CN4C(=CC=N4)N=C3,1
C1CCN(C1)CC2=CC=C(C=C2)C3C(C4=NNC(=O)C5=C4C(=CC=C5)N3)C6=CC=CC=C6,1
COCC/C(=N\S(=O)(=O)CC1=CC=C(C=C1)Cl)/NC2=CC(=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OCCCN5CCCCC5)OC)F,1
C1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C3=CC=NC4=NNC(=C34)N,1
CNC(=O)C1=CC=CC2=C3C=NC=CC3=C(N=C21)NC4=CC=CC=C4F,1
C1=CC2=C3C=NC=CC3=C(N=C2C(=C1)C(=O)N)NC4=C(C=CC=C4F)F,1
CC(C)N1CC2=CN=C(N=C2N(C1=O)C3=CC=CC(=C3)NC(=O)C=C)NC4=C(C=C(C=C4)N5CCN(CC5)C)OC,1
C1CCCN(CC1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)NCC3=CN=CC=C3,1
C1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)NCC3=CN=CC=C3,1
C[C@@H]1CN(C[C@@H](O1)C)CC(=O)NC2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7,1
CCOC(=O)C1=C2C(=CN1)C(C3=C(N2)CCCC3=O)C4=CC=C(O4)SC5=NC6=CC=CC=C6N5,1
CCOC(=O)C1=C2C(=CN1)C(C3=C(N2)CCCC3=O)C4=CC=C(O4)SC5=NC6=C(N5)C=CC=C6F,1
CCOC(=O)C1=C2C(=CN1)C(C3=C(N2)CCCC3=O)C4=CC=C(O4)SC5=NC6=C(N5)C=CC=C6Cl,1
CN1CCC(CC1)OC2=CC=C(C=C2)C3=NNC4=C3C=C(C=C4)C(=O)NC(C5CCCC5)C6=CC=CC=N6,1
CC(C)C[C@@H](C1=CC=CC=N1)NC(=O)C2=CC3=C(C=C2)NN=C3C4=CC=C(C=C4)N5[C@@H]6CC(C[C@@H]5COC6)O,1
COC1=CC(=CC(=C1OC)OC)C(=O)C2=C(NC3=C2C=CC=C3Br)C4=CC=CC=C4,1
COC1=CC=CC(=C1)NC(=O)NC2=CC=C(C=C2)OC3=NC=NC4=CC(=C5C(=C43)OCCO5)OC,1
CCC1=CC2=C(C=C1)N(C(=C(C2=O)C(=O)NC3=CC(=C(C=C3)OC4=NC=NC5=CC(=C(C=C54)OC)OC)F)C)C,1
C1=CC=C2C(=C1)C(=CC=N2)OC3=CC4=C(C=C3)C(=CC=C4)C(=O)NC5=CC=C(C=C5)Cl,1
COC1=CC=CC(=C1)NC(=O)NC2=CC=C(C=C2)C3=CC=NC4=NNC(=C34)N,1
C1CCC(C1)[C@H](C2=NC=CC=N2)NC(=O)C3=CC4=C(C=C3)NN=C4C5=CC=C(C=C5)N6[C@H]7CC[C@H]6CC(C7)O,1
CN1C(=NC=N1)C2C(NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(C=C5)C#N,1
CC1=CC(=CC(=C1O)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2,0
C1[C@H]2[C@H](CO[C@@H]2C3=CC4=C(C=C3)OCO4)[C@H](O1)C5=CC6=C(C=C5)OCO6,0
C1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O)(CO)O,0
C1=CC=C2C(=C1)C(=O)C(=O)N2CC(=O)NC3=CC=C(C=C3)C4=NC5=CC=CC=C5S4,0
C1=CC=C(C=C1)N(CC(=O)NC2=CC=C(C=C2)C3=NC4=CC=CC=C4S3)C5=CC=CC=C5,0
C1=CC=C2C(=C1)C3=CC=CC=C3N2CC(=O)NC4=CC=C(C=C4)C5=NC6=CC=CC=C6S5,0
C1=CC=C2C(=C1)N=C(S2)C3=CC=C(C=C3)NC(=O)CNC4=CC=C(C=C4)[N+](=O)[O-],0
C1CCC2C(C1)C3=CC=CC=C3N2CC(=O)NC4=CC=C(C=C4)C5=NC6=CC=CC=C6S5,0
CC1=NC2=C(C=C(C=C2Br)Br)C(=O)N1/N=C/N(C)C,0
CC1=NC2=C(C=C(C=C2Br)Br)C(=O)N1CC(=O)N/N=C/C3=CC=CC=C3,0
COC1=CC=C(C=C1)N/C=C/C2=NC3=C(C=C(C=C3Br)Br)C(=O)N2,0
CC1=NC2=C(C=C(C=C2Br)Br)C(=O)N1CC(=O)NC3=CC=CC=C3,0
CCCCC1=CC=C(C=C1)NC(=O)C2=CC(=NC3=C2C=CC(=C3)OC)C4=CC=CC=C4,0
C1CCC(CC1)C2=CC=C(C=C2)NC(=O)C3=CC(=NC4=C3C=CC(=C4)O)C5=CC=CC=C5,0
COC1=CC=C(C=C1)NC(=O)C2=CC(=NC3=C2C=CC(=C3)OC)C4=CC=CC=C4,0
CC1=CC=C(C=C1)NC(=O)C2=CC(=NC3=C2C=CC(=C3)OC)C4=CC=CC=C4,0
C1CCC(CC1)C2=CC=C(C=C2)CNC(=O)C3=CC(=NC4=CC=CC=C43)C5=CC=CC=C5,0
C1CCC(CC1)C2=CC=C(C=C2)NC(=O)C3=CC(=NC4=C3C=CC(=C4)OCC(=O)O)C5=CC=CC=C5,0
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)NC(=O)C3=CC(=NC4=C3C=CC(=C4)OC)C5=CC=CC=C5,0
COC1=CC2=C(C=C1)C(=CC(=N2)C3=CC=CC=C3)C(=O)NC4=CC=C(C=C4)F,0
C1CCC(CC1)C2=CC=C(C=C2)CNC(=O)C3=CC(=NC4=C3C=CC(=C4)OCC(=O)O)C5=CC=CC=C5,0
COC1=CC2=C(C=C1)C(=CC(=N2)C3=CC=CC=C3)C(=O)NC4=CC=C(C=C4)Cl,0
COC1=CC2=C(C=C1)C(=CC(=N2)C3=CC=CC=C3)C(=O)NC4=CC=C(C=C4)C5=CC6=C(C=C5)NC=C6,0
COC1=CC2=C(C=C1)C(=CC(=N2)C3=CC=CC=C3)C(=O)NC4=CC=C(C=C4)C5=CN=CC=C5,0
CCOC(=O)COC1=CC2=C(C=C1)C(=CC(=N2)C3=CC=CC=C3)C(=O)NC4=CC=C(C=C4)C5CCCCC5,0
COC1=CC2=NC(=C(N2C=C1)C(=O)NC3=CC=C(C=C3)C4CCCCC4)C5=CC=CC=C5,0
CC(C)C1=CC=C(C=C1)NC(=O)C2=CC(=NC3=C2C=CC(=C3)OC)C4=CC=CC=C4,0
CCOC(=O)COC1=CC2=C(C=C1)C(=CC(=N2)C3=CC=CC=C3)C(=O)NCC4=CC=C(C=C4)C5CCCCC5,0
COC1=CC2=C(C=C1)C(=CC(=N2)C3=CC=CC=C3)C(=O)NCC4=CC=C(C=C4)C5CCCCC5,0
CC(=CCC1=C(C=C2C(=C1O)C(=O)C[C@H](O2)C3=CC=C(C=C3)O)OC)C,0
C1=CC=NC(=C1)N/C=C/C2=NC3=C(C=C(C=C3Br)Br)C(=O)N2,0
CCCN1C(=O)C2=CC=CC=C2N3C1=NN=C3SC,0
CCCN1C(=O)C2=CC=CC=C2N3C1=NN(C3=S)CC(=O)C4=CC=CC=C4,0
CCCN1C(=O)C2=C(C(=CC=C2)F)N3C1=NN=C3SC,0
CC1=NN=C2N1C3=C(C=C(C=C3)F)C(=O)N2CCC4=CC=CC=C4,0
CCCN1C(=O)C2=C(C(=CC=C2)OC)N3C1=NN=C3SC,0
CC(C)(C)C1CCC(CC1)C(=O)NCCCN2C(=O)C3=C(C=CC(=C3)F)N4C2=NNC4=S,0
CCCN1C(=O)C2=C(C=CC(=C2)F)N3C1=NN=C3SC,0
C1=CC=C(C=C1)CCN2C(=O)C3=CC=CC=C3N4C2=NNC4=O,0
CNC(=S)N1CN(C(=O)C2=C1C=CC(=C2)F)CCC3=CC=CC=C3,0
CSC1=NN=C2N1C3=CC=CC=C3C(=O)N2CCC4=CC=CC=C4,0
CCCN1C(=O)C2=C(C(=CC=C2)Cl)N3C1=NN=C3SC,0
C1=CC=C(C=C1)CCN2C(=O)C3=C(C=CC(=C3)F)N4C2=NN=C4N,0
C1=CC=C(C=C1)CCN2C(=O)C3=C(C=CC(=C3)F)N4C2=NN=C4,0
COC1=C(C=CC(=C1)C2=C3C4=CC(=C(C=C4C=CN3C5=C2C6=CC(=C(C=C6OC5=O)O)OC)O)OC)O[C@@H]7[C@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O,0
C1CCC(CC1)C2=CC=C(C=C2)CNC(=O)C3=CC(=NC4=C3C=CC(=C4)O)C5=CC=CC=C5,0
C1=CC=C2C(=C1)N=C(S2)C3=CC=C(C=C3)NC(=O)CNC4=NN=C(O4)C5=CC=C(C=C5)Cl,0
C1=CC=C2C(=C1)N=C(S2)C3=CC=C(C=C3)NC(=O)CNC4=NC(=CS4)C5=CC=C(C=C5)Cl,0
C1CNCCC1C(=O)NCCCN2C(=O)C3=C(C=CC(=C3)F)N4C2=NNC4=S,0
CC1=NC2=C(C=C(C=C2Br)Br)C(=O)N1CC(=O)N/N=C/C3=CC=C(C=C3)Cl,0
CC1=CC(=O)NN1C(=O)CN2C(=NC3=C(C2=O)C=C(C=C3Br)Br)C,0
C1=CC=C2C(=C1)N=C(S2)C3=CC=C(C=C3)NC(=O)CNC4=NC5=CC=CC=C5S4,0
C1=CC=C(C=C1)CCN2C(=O)C3=C(C=CC(=C3)I)N4C2=NNC4=S,0
C1CC(CNC1)C(=O)NCCCN2C(=O)C3=C(C=CC(=C3)F)N4C2=NNC4=S,0
CC(=O)N1CCN(CC1)C2=NN(N=C2C(=O)C3=CC(=C(C(=C3)OC)OC)OC)C4=CC(=C(C=C4)OC)[N+](=O)[O-],0
CC1=CC(=CC=C1)N2N=C(C(=N2)N3CCN(CC3)C(=O)C)C(=O)C4=CC(=C(C(=C4)OC)OC)OC,0
CC1=CC(=C(C=C1)C)N2N=C(C(=N2)N3CCN(CC3)C(=O)C)C(=O)C4=CC(=C(C(=C4)OC)OC)OC,0
C1=CC=C(C=C1)CCN2C(=O)C3=C(C=NC=C3)N4C2=NNC4=S,0
C1CCNC(C1)C(=O)NCCCN2C(=O)C3=C(C=CC(=C3)F)N4C2=NNC4=S,0
COC1=C(C=CC(=C1)C2=C3C4=CC(=C(C=C4C=CN3C5=C2C6=CC(=C(C=C6OC5=O)O)OC)O)OC)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O,0
COC1=CC2=C(C=C1)C(=CC(=N2)C3=CC=CC=C3)C(=O)NC4=CC=C(C=C4)Br,0
COC1=CC(=CC(=C1OC)OC)/C=C/2\CNC=CC2=O,0
COC1=CC(=CC(=C1OC)OC)/C=C/2\CN(C=CC2=O)C(=O)OCC3=CC=CC=C3,0
CC1=CC(=NO1)NCC(=O)NC2=CC=C(C=C2)C3=NC4=CC=CC=C4S3,0
COC1=CC(=CC(=C1OC)OC)/C=C/2\CN(C=CC2=O)S(=O)(=O)C3=CC=CC=C3,0
CC1=CC=C(C=C1)S(=O)(=O)N2C/C(=C\C3=CC(=C(C(=C3)OC)OC)OC)/C(=O)C=C2,0
C1=CC2=C(C=C1F)C(=O)N(C3=NNC(=S)N23)CCP(=O)(O)O,0
COC1=CC=C(C=C1)C2=CC=C(C=C2)NC(=O)C3=CC(=NC4=C3C=CC(=C4)OC)C5=CC=CC=C5,0
COC1=CC2=C(C=C1)C(=CC(=N2)C3=CC=CC=C3)C(=O)NC4=CC=C(C=C4)C5=CC=C(C=C5)SC,0
C1=CC2=NC=C(N2C=C1)CC(=O)NC3=CC4=C(C=C3)C=CS4(=O)=O,0
CC1=C(C=CC=C1C2=CC=CC=C2)/C=C/C(=O)C3=C(C=CC(=C3)CN4CCN(CC4)C5CC5)O,0
CC1=C(C=CC=C1C2=CC3=C(C=C2)OCCO3)/C=C/C(=O)C4=C(C=CC(=C4)CN5CCN(CC5)C(=O)C)O,0
CC(=O)N1CCN(CC1)CC2=CC(=C(C=C2)O)C(=O)/C=C/C3=C(C(=CC=C3)C4=CC=CC=C4)F,0
CC1=C(C=CC=C1C2=CC=CC=C2)/C=C/C(=O)C3=C(C=CC(=C3)CN4CCNCC4)O,0
CC(=O)N1CCN(CC1)CC2=CC(=C(C=C2)O)C(=O)/C=C/C3=CC(=CC=C3)C4=CC=CC=C4,0
C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,0
CC1=C(C(=O)O[C@H](C1)[C@@H](C)C2=C[C@@H]([C@@]3([C@@]2(CC[C@H]4[C@H]3C[C@@H]5[C@]6([C@@]4(C(=O)CC([C@@H]6O)N7C=CN=C7)C)O5)C)O)OC(=O)C)C,0
CC1=C(C(=O)O[C@H](C1)[C@@H](C)C2=C[C@@H]([C@@]3([C@@]2(CC[C@H]4[C@H]3C[C@@H]5[C@]6([C@@]4(C(=O)CC([C@@H]6O)N(C)CC(=O)O)C)O5)C)O)OC(=O)C)C,0
CC1=C(C(=O)O[C@H](C1)[C@@H](C)C2=C[C@@H]([C@@]3([C@@]2(CC[C@H]4[C@H]3C[C@H]([C@@]5([C@@]4(C(=O)C=C[C@@H]5O)C)Cl)O)C)O)OC(=O)C)C,0
CC1=NC2=C(C=C(C=C2Br)Br)C(=O)N1CC(=O)N/N=C/C3=CC=C(C=C3)OC,0
CC1=C(C=CC=C1C2=CC3=C(C=C2)OCCO3)/C=C/C(=O)C4=C(C=CC(=C4)CN5CCN(CC5)C6=CC(=CC=C6)[N+](=O)[O-])O,0
C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CN3C=NC4=C(N=C(N=C43)Cl)NC5=CC=C(C=C5)C6=CC=CC=N6,0
C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=NN=C(O4)C5=CC=CO5,0
C[C@]12CC[C@H]3[C@@]4(CCC5=C([C@H]4CC[C@@]3(C1)[C@@H](C2=O)C(=S)SC)COC5=O)C,0
COC1=CC(=CC(=C1OC)OC)/C=C/2\CN(C=CC2=O)S(=O)(=O)C,0
C[C@H]([C@@H](C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)C)OP(=O)(O)O,0
C1=CC=C(C=C1)CCN2C(=O)C3=C(C=CC(=C3)Br)N4C2=NNC4=S,0
CCN1CCN(CC1)CC2=CC(=C(C=C2)O)C(=O)/C=C/C3=C(C(=CC=C3)C4=CC=CC=C4)C,0
CC1=C(C=CC=C1C2=CC=CC=C2)/C=C/C(=O)C3=C(C=CC(=C3)CN4CCN(CC4)C(=O)C)O,0
C1=CC=C(C(=C1)CCN2C(=O)C3=C(C=CC(=C3)F)N4C2=NNC4=S)Cl,0
C[C@]12CC[C@H]3[C@@]4(CCC5=C([C@H]4CC[C@@]3(C1)CC2=O)[C@@H](OC5=O)CN(C)C)C,0
CCOP(=O)(CCN1C(=O)C2=C(C=CC(=C2)F)N3C1=NNC3=S)OCC,0
COC1=C(C=CC(=C1)C2=C3C4=CC(=C(C=C4C=CN3C5=C2C6=CC(=C(C=C6OC5=O)O)OC)O)OC)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O)O)O,0
C1=CC2=C(C=C1F)C(=O)N(C3=NNC(=S)N23)CCCNC(=O)CCOCCOCCOCCOCCNC(=O)[C@H](CCC(=O)O)N,0
C1=CC=C2C(=C1)N=C(S2)C3=CC=C(C=C3)NC(=O)CNC4=CC=C(C=C4)O,0
C1=CC=C(C=C1)CCN2C(=O)C3=C(C=CC(=C3)F)N4C2=NNC4=S,0
C1=CC2=C(C=C1F)C(=O)N(C3=NNC(=S)N23)CCCNC(=O)[C@H](CCC(=O)O)N,0
CC[C@H](CO)NC1=NC(=C2C(=N1)N(C=N2)C(C)C)NCC3=CC=CC=C3,0
CC(C)(C)OC(=O)N1CCN(CC1)C2=NN(N=C2C(=O)C3=CC(=C(C(=C3)OC)OC)OC)C4=CC=CC=C4,0
CC1=CC2=C(C=C1)N3C(=S)NN=C3N(C2=O)CCC4=CC=CC=C4,0
COC1=CC2=C(C=C1)C(=CC(=N2)C3=CC=CC=C3)C(=O)NC4=CC=C(C=C4)C5=CC=C(C=C5)F,0
CC(C)CCN1C(=O)C2=C(C=C(C=C2)C(=O)NC3CCCC3)N4C1=NNC4=S,0
COC1=CC2=C(C=C1)C(=CC(=N2)C3=CC=CC=C3)C(=O)NC4=CC=C(C=C4)C5=CC=CS5,0
COC1=CC2=NC(=C(N2C=C1)CC(=O)NC3=CC=C(C=C3)C4=CC=CC=C4)C5=CC=CC=C5,0
COC1=CC2=C(C=C1)C(=CC(=N2)C3=CC=CC=C3)C(=O)NC4=CC=C(C=C4)C5=CC=CO5,0
CCN(CC)CCCNC1=NC2=NC(=C(C=C2C=N1)C3=C(C=CC=C3Cl)Cl)/N=C\N(C)C,0
CC1=CC=C(C=C1)C2=CC(=O)C3=C(N2)N=C(C=C3C)C,0
COC1=CC=C(C=C1)/C=C/C(=O)C2=CC(=C(C=C2)OC)OC,0
COC1=CC=C(C=C1)CCC(=O)C2=CC(=C(C(=C2)OC)OC)OC,0
CCN1CCN(CC1)C2=CC3=C(C=C(C=C3NCC4=CC=C(C=C4)F)C(F)(F)F)N=C2,0
CCC(C1=NC2=C(C(=O)N1CC3=CC=CC=C3)SC=C2)N(CCCNC(=O)OC(C)(C)C)C(=O)C4=CC=C(C=C4)C,0
CCN1/C(=C/C2=[N+](C=CS2)CC3=C(ON=C3C)C)/S/C(=C/4\N(C5=C(S4)C=C(C=C5)Cl)C)/C1=O.[Cl-],0
CC1=C(C(=O)C2=C(N1C)C=CC=C2Cl)C(=O)NC3=CC(=C(C=C3)OC4=NC=NC5=C4C(=CN5)C6=CC=CC=C6)F,0
CC1=C(C(=O)C2=CC=CC=C2N1C)C(=O)NC3=CC(=C(C=C3)OC4=NC=NC5=C4C(=CN5)C6=CC=CC=C6)F,0
CC1=C(C(=O)C2=C(N1C)C=CC(=C2)F)C(=O)NC3=CC(=C(C=C3)OC4=NC=NC5=C4C(=CN5)C6=CC=CC=C6)F,0
CCC1=CC2=C(C=C1)N(C(=C(C2=O)C(=O)NC3=CC(=C(C=C3)OC4=CC(=NC=C4)Cl)F)C)C,0
CC1=C(C(=O)C2=C(N1C)C=CC(=C2)C3=CC=CC=C3)C(=O)NC4=CC(=C(C=C4)OC5=NC=NC6=C5C(=CN6)C7=CC=CC=C7)F,0
CC1=C(C(=O)C2=C(N1C)C=C(C=C2)Cl)C(=O)NC3=CC(=C(C=C3)OC4=NC=NC5=C4C(=CN5)C6=CC=CC=C6)F,0
CCC1=CC2=C(C=C1)N(C(=C(C2=O)C(=O)NC3=CC(=C(C=C3)OC4=C(C(=NC=C4)C(=O)N)Cl)F)C)C,0
CC1=C(C(=O)C2=C(N1C)C=CC(=C2)C(=O)OC)C(=O)NC3=CC(=C(C=C3)OC4=NC=NC5=C4C(=CN5)C6=CC=CC=C6)F,0
CC1=C(C(=O)C2=CC3=CC=CC=C3C=C2N1C)C(=O)NC4=CC(=C(C=C4)OC5=NC=NC6=C5C(=CN6)C7=CC=CC=C7)F,0
C[C@@H]1CN(C[C@@H](O1)C)C2=NC(=NC(=N2)C3=CN=C(C=C3C(F)(F)F)N)N4C[C@@H]5[C@H](C4)OCCO5,0
C1COCCN1C2=NC(=NC3=C2C=CC(=C3)C4=CN=C(C=C4C(F)(F)F)N)N5CCOCC5,0
C[C@@H]1CN(C[C@@H](O1)C)C2=NC(=NC3=C2C=CC(=C3)C4=CN=C(C=C4C(F)(F)F)N)N5C[C@H](O[C@H](C5)C)C,0
C[C@@H]1CN(C[C@@H](O1)C)C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4C[C@H](O[C@H](C4)C)C,0
C[C@@H]1CN(C[C@@H](O1)C)C2=NC(=NC(=N2)C3=CN=C(C=C3C(F)(F)F)N)N4C[C@H](O[C@H](C4)C)C,0
CC1=C(C=CC=C1C2=CC(=O)C3=C(O2)C=CC(=C3)CN4CCN(CC4)C(=O)C)C5=CC6=C(C=C5)OCCO6,0
CC(=O)N1CCN(CC1)CC2=CC3=C(C=C2)OC(=CC3=O)C4=CC=CC(=C4)C5=CC=CC=C5,0
CC1=C(C=CC=C1C2=CC=CC=C2)COC3=CC4=C(C=C3)C=C(C=C4)CNCCO,0
CC1=C(C=CC=C1C2=CC(=O)C3=C(O2)C=CC(=C3)CN4CCN(CC4)CC5CC5)C6=CC=CC=C6,0
CC1=C(C=CC=C1C2=CC(=O)C3=C(O2)C=CC(=C3)CN4CCN(CC4)C(=O)C)C5=CC=CC=C5,0
CC1=C(C=CC=C1C2=CC=CC=C2)COC3=CC4=C(C=C3)C=C(C=C4)CN5C[C@H](C[C@H]5C(=O)O)O,0
CC1=C(C=CC=C1C2=CC=CC=C2)COC3=CC4=C(C=C3)C=C(C=C4)CNC(C)(C)C(=O)O,0
CC1=C(C=CC=C1C2=CC3=C(C=C2)OCCO3)COC4=CC5=C(C=C4)C=C(C=C5)CN6C[C@H](C[C@H]6C(=O)O)O,0
CC(=O)N1CCN(CC1)CC2=CC3=C(C=C2)OC(=CC3=O)C4=CC=CC(=C4F)C5=CC=CC=C5,0
CCN1CCN(CC1)CC2=CC3=C(C=C2)OC(=CC3=O)C4=CC=CC(=C4C)C5=CC=CC=C5,0
CC1=C(C=CC=C1C2=CC3=C(C=C2)OCCO3)COC4=CC5=C(C=C4)C=C(C=C5)CN[C@@H](CO)C(=O)O,0
CC1=C(C=CC=C1C2=CC3=C(C=C2)OCCO3)COC4=CC5=C(C=C4)C=C(C=C5)CNC(C)(C)C(=O)O,0
CC1=C(C=CC=C1C2=CC=CC=C2)COC3=CC4=C(C=C3)C=C(C=C4)CNCCNC(=O)C,0
CC1=C(C=CC=C1C2=CC(=O)C3=C(O2)C=CC(=C3)CN4CCNCC4)C5=CC=CC=C5,0
CC1=C(C=CC=C1C2=CC=CC=C2)COC3=CC4=C(C=C3)C=C(C=C4)CNCCN,0
C[C@]12CC[C@H]3[C@@]4(C=CC(=O)C(=C)[C@H]4CC[C@@]3(C1)CC2=O)C,0
COC1=CC(=CC(=C1OC)OC)C2=CC3=C(C=C2)NN=C3C4=CC(=C(C(=C4)OC)OC)OC,0
COC1=CC(=CC(=C1OC)OC)C2=CC3=C(C=C2)NN=C3C4=CC=C(C=C4)F,0
COC1=CC(=CC(=C1OC)OC)C2=C3C(=CC=C2)NC(=N3)C4=CC(=CC=C4)/C(=N/O)/N,0
COC1=CC(=CC(=C1OC)OC)C2=CN=C3N2C=CN=C3C4=CC(=C(C(=C4)OC)OC)OC,0
COC1=CC(=CC(=C1OC)OC)C2=CC3=C(C=C2)NN=C3C4=CC=C(C=C4)/C(=N/O)/N,0
CN1C=CC2=C1C=CC(=C2)C3=CN=C4N3C=CN=C4C5=CC(=C(C(=C5)OC)OC)OC,0
COC1=CC(=CC(=C1OC)OC)C2=CC3=C(C=C2)NN=C3C4=CC=CC(=C4)C#N,0
COC1=CC(=CC(=C1OC)OC)C2=NNC3=C2C=C(C=C3)C4=CC(=CC=C4)/C(=N/O)/N,0
CC1=CC=C(C=C1)C2=NNC3=C2C=C(C=C3)C4=CC(=C(C(=C4)OC)OC)OC,0
COC1=CC=C(C=C1)C2=NNC3=C2C=C(C=C3)C4=CC(=C(C(=C4)OC)OC)OC,0
CCCCN1C=CC2=C(C=CC=C21)C3=NC4=C(C=CC=C4N3)C5=CC(=C(C(=C5)OC)OC)OC,0
COC1=CC(=CC(=C1OC)OC)C2=C3C(=CC=C2)NC(=N3)C4=CC=C(C=C4)C#N,0
CN1C=CC2=C1C=CC(=C2)C3=NC=CN4C3=NC=C4C5=CC(=C(C(=C5)OC)OC)OC,0
CN1C=CC2=C1C=CC(=C2)C3=CN=C4N3C=CN=C4C5=CC6=C(C=C5)N(C=C6)C,0
COC1=CC(=CC(=C1OC)OC)C2=CC3=C(C=C2)NN=C3C4=CC=CC=C4,0
COC1=CC(=CC(=C1OC)OC)C2=C3C(=CC=C2)NC(=N3)C4=CC=C(C=C4)/C(=N/O)/N,0
COC1=CC(=CC(=C1OC)OC)C2=CC3=C(C=C2)NN=C3C4=CC(=CC=C4)/C(=N\O)/N,0
COC1=CC(=CC(=C1OC)OC)C2=CC3=C(C=C2)NN=C3C4=CC=C(C=C4)C#N,0
COC1=CC(=CC(=C1OC)OC)C2=C3C(=CC=C2)NC(=N3)C4=CC=CC(=C4)C#N,0
C1CCC(CC1)C2=CC=C(C=C2)NC(=O)C3=CC(=NC4=CC=CC=C43)C5=CC=CC=C5,0
COC1=CC2=NC(=C(N2C=C1)CC(=O)NC3=CC=C(C=C3)C4=CC=CO4)C5=CC=CC=C5,0
CN1C=CC2=C1C=CC(=C2)C3=NNC4=C3C=C(C=C4)C5=CC(=C(C(=C5)OC)OC)OC,0
CCSC1=NN=C(N1C2=CC=CC=C2)COC3=CC=CC=C3,0
COC1=CC=C(C=C1)/C=C/C(=O)C2=CC=C(C=C2)O,0
COC1=CC(=CC(=C1OC)OC)C(=O)/C=C/C2=CC=C(C=C2)OCC3=CC=CC=C3,0
CC1=CC(=CC=C1)N(C)CCC2(CCOC(C2)(C)C)C3=CC=CC=C3,0
C1CCC(CC1)C2=CC=C(C=C2)CNC3=NC(=NC4=CC=CC=C43)C5=CC=CC=C5C(F)(F)F,0
C1C2=C(C(C3=C(N2)NN=C3)C4=CC=CC=C4F)C(=O)CN1,0
CC(=O)N[C@@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)OC,0
COC1=CC(=C(C=C1)C(=O)/C=C/C2=CC=C(C=C2)Cl)O,0
C[C@@H]1CN(C[C@@H](O1)C)C2=NC(=NC(=N2)C3=CN=C(C=C3C(F)(F)F)N)N4C[C@H]5C[C@@H]4CO5,0
C1=CC=C(C=C1)CNC(=O)C(CCCCCC(=O)NO)NC(=O)C2=CN=CC=C2,0
CC1=C(C=C(C=C1)C(F)(F)F)COC2=C(C=CC(=C2)NC(=O)C3=CC=C(C=C3)Br)N(C)S(=O)(=O)C,0
COC1=CC2=C(C=C1)OC(=C2)C(=O)C3=CC(=C(C(=C3)OC)OC)OC,0
CC(C)(C)OC(=O)CC[C@@H](C(=O)NCCOCCOCCOCCOCCC(=O)NCCCN1C(=O)C2=C(C=CC(=C2)F)N3C1=NNC3=S)N,0
C[C@]12CC[C@H]3[C@@]4(C=CC(=O)C(=C)[C@H]4CC[C@@]3(C1)CC(=O)O2)C,0
COC1=CC=CC=C1N2CCN(CC2)C3=NC4CCCCCC4C(=O)N3,0
COC1=CC2=C(CC3=C(NN=C32)/C=C/C(=O)C4=CC5=C(C=C4)OCO5)C=C1,0
CC(C)N1C=NC2=C(N=CN=C21)NCC3=CC=CO3,0
CCC(C1=NC2=C(C(=O)N1CC3=CSC=N3)SC=C2)N(CCCN)C(=O)C4=CC=C(C=C4)C,0
CCN(CC)C(=O)/C/1=C/C[C@](/C=C/[C@H]([C@](/C=C/C1=O)(C)O)OC(=O)C=C(C)C)(C)CCC=C(C)C,0
CC(C)CCNC(=O)C(CCCCCC(=O)NO)NC(=O)C1=CN=CC=C1,0
